DATA,P,RH2M,T2M,T2M_MAX,T2M_MIN,WS2M,ALLSKY_SFC_SW_DWN
2016-12-14,0.0,67.81,26.44,33.79,21.04,2.66,23.55
2016-12-15,0.0,69.44,25.89,33.79,18.47,2.46,29.31
2016-12-16,0.0,78.44,24.43,29.87,20.58,2.75,18.54
2016-12-17,0.0,82.5,23.28,27.62,19.73,2.3,17.58
2016-12-18,10.116374015808104,80.31,23.86,29.19,20.08,2.53,19.59
2016-12-19,0.0,82.56,23.23,27.23,19.7,1.92,24.91
2016-12-20,10.116374015808104,84.06,23.21,28.21,19.68,2.16,18.71
2016-12-21,0.0,80.19,24.16,30.44,18.74,2.18,23.14
2016-12-22,0.0,79.88,24.48,29.85,20.3,2.22,18.9
2016-12-23,0.0,75.81,25.08,32.0,19.33,2.23,24.81
2016-12-24,0.0,70.5,25.94,33.21,19.26,1.9,26.4
2016-12-25,0.0,68.31,27.09,34.7,20.25,1.86,27.89
2016-12-26,0.0,67.69,26.73,32.7,21.02,2.39,25.85
2016-12-27,0.0,66.75,27.5,35.13,20.94,2.51,26.76
2016-12-28,0.0,65.06,27.57,35.55,21.52,2.84,27.89
2016-12-29,6.151895999908447,65.88,26.34,33.15,20.41,2.35,24.16
2016-12-30,0.0,65.19,26.18,33.42,19.5,2.2,28.22
2016-12-31,6.151895999908447,63.81,26.84,35.18,20.08,2.79,21.72
2017-01-01,0.0,62.06,27.43,36.04,19.73,2.31,28.41
2017-01-02,0.0,60.62,28.5,37.4,20.7,2.27,29.38
2017-01-03,0.0,63.0,28.08,36.34,21.3,2.74,26.12
2017-01-04,0.0,62.5,27.81,36.22,21.23,3.16,25.79
2017-01-05,0.0,63.06,27.87,35.87,21.58,3.02,25.77
2017-01-06,0.0,59.38,27.85,36.68,21.33,3.08,24.1
2017-01-07,0.0,59.69,26.91,35.69,19.29,3.05,28.58
2017-01-08,0.0,63.5,26.65,35.17,19.1,2.99,22.67
2017-01-09,0.0,58.69,27.22,35.32,20.32,2.91,29.52
2017-01-10,0.0,58.56,28.67,37.75,21.01,3.07,29.31
2017-01-11,0.0,57.75,29.24,38.18,22.52,3.21,25.93
2017-01-12,0.0,60.38,29.14,37.64,23.27,2.86,24.29
2017-01-13,0.0,64.81,27.64,35.58,22.58,2.44,16.97
2017-01-14,0.0,61.0,27.77,35.95,21.19,2.51,22.75
2017-01-15,56.70991516113281,66.62,26.29,31.42,22.39,2.39,15.82
2017-01-16,0.0,64.25,26.31,33.07,21.12,2.98,24.26
2017-01-17,0.0,62.19,26.52,34.92,19.42,3.02,24.88
2017-01-18,0.0,58.62,27.26,36.06,20.04,3.0,26.57
2017-01-19,0.0,59.81,27.52,36.17,20.31,2.86,25.44
2017-01-20,0.0,61.31,27.23,35.87,20.62,2.97,25.31
2017-01-21,0.0,63.69,26.62,34.33,20.97,2.62,20.39
2017-01-22,0.0,65.19,26.23,34.31,20.09,2.59,23.4
2017-01-23,0.0,63.75,27.41,35.58,20.83,2.67,26.07
2017-01-24,0.0,64.31,27.53,35.15,21.66,3.09,23.42
2017-01-25,0.0,63.0,27.19,34.83,21.75,2.98,22.65
2017-01-26,0.0,57.94,27.69,36.91,20.16,3.28,29.38
2017-01-27,0.0,58.25,27.79,36.48,21.26,3.42,22.92
2017-01-28,0.0,61.19,27.57,35.54,21.54,3.52,24.79
2017-01-29,0.0,64.19,27.33,34.65,21.96,2.97,21.61
2017-01-30,0.0,68.12,26.5,33.63,21.3,2.57,20.12
2017-01-31,0.0,68.06,26.44,33.89,20.84,2.28,19.55
2017-02-01,0.0,64.75,26.83,34.41,20.76,2.53,21.61
2017-02-02,0.0,62.19,27.99,35.24,22.23,2.84,19.37
2017-02-03,0.0,67.0,27.18,33.17,23.12,2.18,21.38
2017-02-04,8.981422424316406,72.19,26.82,34.44,22.44,2.67,19.16
2017-02-05,17.962844848632812,66.19,26.87,33.22,22.08,2.48,17.59
2017-02-06,21.731475830078125,71.12,25.76,31.58,21.68,2.02,17.91
2017-02-07,0.0,70.81,27.37,35.8,21.87,2.46,14.35
2017-02-08,43.46295166015625,86.12,24.08,27.79,22.05,2.37,12.35
2017-02-09,0.0,87.94,23.43,27.18,20.96,2.11,11.44
2017-02-10,0.0,82.0,24.01,28.88,20.04,2.04,20.37
2017-02-11,0.0,80.56,24.3,30.12,19.74,2.03,18.19
2017-02-12,0.0,81.38,24.14,30.17,20.36,2.43,19.04
2017-02-13,0.0,79.25,24.17,30.36,19.98,2.73,19.78
2017-02-14,0.0,81.88,23.62,28.8,18.97,2.12,19.03
2017-02-15,0.0,82.0,24.67,29.77,21.23,2.53,18.3
2017-02-16,0.0,76.81,25.05,31.21,20.62,2.27,20.03
2017-02-17,0.0,74.31,25.33,31.88,20.21,1.55,22.41
2017-02-18,0.0,73.12,25.99,32.71,20.55,2.12,22.58
2017-02-19,0.0,74.44,25.86,32.55,21.15,2.13,18.66
2017-02-20,0.0,79.69,24.87,30.94,20.88,2.32,18.21
2017-02-21,0.0,76.5,24.96,30.95,20.52,2.25,22.14
2017-02-22,0.0,79.62,24.65,29.62,20.91,2.23,20.4
2017-02-23,0.0,80.06,24.41,29.51,20.62,1.61,18.74
2017-02-24,0.0,72.0,26.01,33.52,20.08,2.0,24.17
2017-02-25,0.0,68.62,26.71,34.54,20.32,2.12,23.43
2017-02-26,0.0,66.69,27.04,34.79,20.88,2.1,19.99
2017-02-27,0.0,66.44,27.58,35.69,20.94,2.34,25.14
2017-02-28,0.0,70.38,27.42,34.62,22.26,2.51,23.23
2017-03-01,42.54173278808594,72.19,26.13,31.27,22.44,2.04,14.44
2017-03-02,0.0,67.06,26.9,35.1,21.08,2.51,26.27
2017-03-03,0.0,64.5,27.11,35.41,20.55,2.53,21.48
2017-03-04,0.0,63.38,27.15,35.73,19.62,2.29,26.14
2017-03-05,0.0,63.12,27.74,36.48,20.78,1.67,24.98
2017-03-06,0.0,60.75,28.1,37.33,20.36,2.39,26.65
2017-03-07,0.0,61.62,27.67,36.32,20.4,2.26,25.05
2017-03-08,0.0,62.44,27.53,35.87,20.98,2.55,20.14
2017-03-09,0.0,65.94,26.33,32.85,21.01,2.45,17.47
2017-03-10,0.0,64.62,27.08,35.58,20.94,2.73,25.24
2017-03-11,0.0,63.94,27.27,35.14,21.01,2.57,22.94
2017-03-12,0.0,63.94,26.74,34.27,20.14,2.43,22.32
2017-03-13,0.0,64.19,26.94,35.33,20.43,2.41,25.5
2017-03-14,0.0,63.75,27.1,35.11,20.87,2.79,24.16
2017-03-15,0.0,68.12,26.53,33.4,21.94,2.82,17.66
2017-03-16,0.0,75.88,25.05,30.45,20.93,1.72,18.06
2017-03-17,0.0,70.38,27.05,34.58,21.24,2.05,20.58
2017-03-18,0.0,66.06,28.2,35.55,21.54,2.17,22.89
2017-03-19,27.36029624938965,65.25,28.29,35.59,23.04,2.28,18.17
2017-03-20,0.0,71.81,26.65,32.44,22.69,1.74,18.04
2017-03-21,0.0,78.38,25.07,31.06,21.59,2.75,14.77
2017-03-22,0.0,68.56,25.49,32.76,19.94,2.52,22.71
2017-03-23,0.0,66.38,25.08,32.41,19.47,2.29,21.32
2017-03-24,0.0,66.88,25.31,32.43,18.84,1.46,18.25
2017-03-25,0.0,64.0,27.01,35.34,19.75,1.46,24.14
2017-03-26,0.0,63.12,28.01,36.49,20.58,1.88,23.37
2017-03-27,44.59602737426758,69.62,27.63,34.94,22.05,1.77,18.44
2017-03-28,0.0,82.81,24.36,29.32,20.8,2.34,15.21
2017-03-29,0.0,76.94,23.63,29.76,19.6,1.88,10.94
2017-03-30,0.0,70.94,24.65,31.76,18.72,1.8,20.63
2017-03-31,0.0,79.06,24.09,30.23,20.44,1.86,10.93
2017-04-01,0.0,78.94,24.04,30.5,20.17,2.11,13.79
2017-04-02,0.0,71.0,24.85,31.26,19.76,1.68,20.52
2017-04-03,0.0,71.5,25.13,32.1,19.15,1.88,19.29
2017-04-04,0.0,72.44,25.76,32.63,20.94,1.98,21.57
2017-04-05,0.0,74.75,25.87,33.05,20.54,2.09,18.37
2017-04-06,0.0,70.31,26.61,34.49,20.48,2.13,22.18
2017-04-07,0.0,68.12,26.7,34.59,20.42,2.52,20.77
2017-04-08,0.0,68.38,26.39,34.08,20.39,2.41,20.53
2017-04-09,0.0,68.31,26.09,33.42,20.7,2.17,17.72
2017-04-10,0.0,69.62,26.36,33.29,21.32,1.62,21.3
2017-04-11,0.0,74.69,25.73,31.92,21.39,1.57,18.22
2017-04-12,0.0,68.25,26.94,34.71,20.96,1.49,21.98
2017-04-13,0.0,70.88,26.49,33.23,21.82,2.0,15.53
2017-04-14,0.0,75.56,25.41,32.14,21.17,2.07,12.61
2017-04-15,0.0,79.31,24.65,30.84,20.87,2.16,11.97
2017-04-16,0.0,72.0,25.44,32.69,20.26,1.59,14.87
2017-04-17,0.0,64.19,26.67,35.4,19.42,1.52,22.42
2017-04-18,4.2856359481811515,70.56,25.48,32.62,20.41,2.31,15.47
2017-04-19,0.0,70.5,24.23,31.1,19.95,2.74,11.87
2017-04-20,0.0,67.25,23.36,30.18,18.19,2.55,14.96
2017-04-21,0.0,62.81,23.94,32.45,16.83,1.49,19.97
2017-04-22,0.0,66.06,26.53,35.47,19.01,1.88,21.56
2017-04-23,0.0,73.44,26.3,33.23,21.96,2.21,16.22
2017-04-24,0.0,77.75,24.69,31.08,20.59,2.66,10.02
2017-04-25,0.0,78.5,24.95,31.43,20.98,2.45,8.69
2017-04-26,0.0,76.12,25.97,33.23,20.85,1.9,19.73
2017-04-27,0.0,69.0,27.26,35.02,21.76,2.07,18.47
2017-04-28,0.0,66.12,26.85,34.9,20.8,2.41,16.9
2017-04-29,0.0,74.94,24.79,31.84,20.95,2.25,7.04
2017-04-30,6.863816261291504,84.62,22.66,28.19,19.9,3.42,7.58
2017-05-01,4.846925258636475,81.5,21.82,25.94,18.82,3.1,7.76
2017-05-02,0.0,76.38,22.12,27.94,18.7,3.12,8.95
2017-05-03,0.0,75.69,22.52,28.55,18.12,2.25,14.63
2017-05-04,0.0,76.25,23.26,30.03,18.87,2.18,13.8
2017-05-05,0.0,72.62,23.54,31.14,17.33,1.78,18.57
2017-05-06,0.0,71.0,24.61,32.53,18.16,1.84,19.6
2017-05-07,0.0,73.0,24.53,31.87,18.55,1.59,15.26
2017-05-08,0.0,77.75,24.51,30.42,20.62,1.99,14.19
2017-05-09,0.0,72.44,25.0,31.58,19.76,1.67,17.97
2017-05-10,0.0,69.38,25.3,32.76,19.59,1.6,18.68
2017-05-11,0.0,72.12,24.04,30.21,19.85,2.04,16.43
2017-05-12,0.0,70.62,22.48,28.47,18.28,2.41,15.31
2017-05-13,0.0,69.69,22.67,30.29,17.04,1.31,16.34
2017-05-14,0.0,60.75,24.65,34.21,16.65,1.66,20.19
2017-05-15,6.1236653327941895,52.62,27.18,36.26,19.96,1.94,18.58
2017-05-16,0.0,77.81,23.98,28.93,20.58,2.31,5.58
2017-05-17,0.0,77.19,22.62,28.17,18.93,2.27,5.62
2017-05-18,0.0,77.0,21.87,28.13,17.66,2.02,6.85
2017-05-19,0.0,75.12,22.23,28.4,16.95,1.91,8.0
2017-05-20,0.0,75.94,23.89,31.23,18.81,2.59,10.21
2017-05-21,0.0,86.06,22.97,27.92,20.4,2.37,9.28
2017-05-22,0.0,78.75,24.2,30.93,19.81,2.41,10.11
2017-05-23,0.0,84.62,22.92,28.23,19.88,2.2,9.49
2017-05-24,0.0,85.12,22.5,28.16,19.55,2.5,9.28
2017-05-25,0.0,81.75,21.72,27.73,17.73,2.28,11.01
2017-05-26,0.0,77.88,21.49,28.33,16.6,1.86,16.2
2017-05-27,6.920901775360107,82.31,21.62,28.04,17.5,1.73,10.57
2017-05-28,5.296596050262451,78.19,21.52,28.19,16.99,1.8,13.5
2017-05-29,0.0,76.31,21.35,28.55,15.65,1.74,15.09
2017-05-30,0.0,73.38,22.01,29.65,16.23,1.62,15.96
2017-05-31,0.0,73.0,22.74,30.85,16.44,1.45,17.89
2017-06-01,0.0,72.38,24.35,32.59,17.56,2.05,18.05
2017-06-02,0.0,66.69,26.12,35.5,18.55,1.66,17.84
2017-06-03,0.0,78.31,23.99,30.09,20.48,2.8,4.98
2017-06-04,0.0,75.88,24.19,31.09,19.33,2.11,8.98
2017-06-05,0.0,74.62,24.15,31.39,19.38,2.16,11.63
2017-06-06,0.0,70.06,23.9,32.21,17.82,1.71,16.88
2017-06-07,0.0,72.12,24.04,32.0,17.83,2.01,17.56
2017-06-08,0.0,76.5,24.25,31.16,19.44,2.42,12.8
2017-06-09,0.0,69.38,25.04,32.91,18.92,2.24,17.99
2017-06-10,0.0,65.12,25.83,34.9,19.22,2.54,16.46
2017-06-11,0.0,78.5,23.77,30.03,20.19,2.42,9.37
2017-06-12,0.0,72.81,23.79,31.11,19.16,2.24,16.38
2017-06-13,0.0,75.88,22.98,30.08,17.73,2.16,12.9
2017-06-14,0.0,70.62,22.3,29.94,17.3,1.59,16.09
2017-06-15,0.0,70.62,22.08,29.12,16.66,1.91,8.52
2017-06-16,0.0,78.44,22.19,29.07,18.23,2.18,9.45
2017-06-17,3.5848810672760014,79.62,21.79,28.31,17.52,1.9,11.92
2017-06-18,0.0,71.25,21.32,28.47,16.16,1.63,15.8
2017-06-19,0.0,61.81,21.05,29.02,14.9,1.32,18.12
2017-06-20,0.0,71.75,21.85,29.58,15.23,1.71,16.86
2017-06-21,0.0,76.44,21.82,28.32,17.34,2.44,11.14
2017-06-22,0.0,81.19,21.4,26.74,18.34,3.18,12.1
2017-06-23,0.0,82.88,20.86,26.16,18.05,2.87,12.35
2017-06-24,0.0,85.0,20.75,26.35,17.64,2.9,10.82
2017-06-25,0.0,84.56,20.48,25.82,17.29,2.48,12.69
2017-06-26,0.0,82.12,20.42,25.58,17.52,2.83,14.99
2017-06-27,4.968726634979248,86.81,20.34,26.12,16.48,2.32,12.77
2017-06-28,0.0,83.69,20.26,25.82,16.19,2.22,14.91
2017-06-29,0.0,82.25,19.58,25.76,15.49,1.88,14.29
2017-06-30,0.0,81.0,19.87,26.29,14.95,1.3,13.68
2017-07-01,0.0,76.75,20.88,27.16,16.84,1.14,13.94
2017-07-02,0.0,82.62,19.33,25.35,14.41,2.62,11.03
2017-07-03,0.0,71.25,17.98,23.26,14.54,3.5,12.03
2017-07-04,0.0,74.44,17.55,21.41,14.1,3.09,11.27
2017-07-05,0.0,79.31,18.39,22.99,14.33,2.68,13.12
2017-07-06,0.0,84.44,18.9,24.38,15.44,2.39,10.41
2017-07-07,0.0,81.44,19.27,25.02,15.05,2.52,13.61
2017-07-08,0.0,81.44,19.19,24.38,15.62,2.6,13.4
2017-07-09,0.0,84.31,19.94,25.66,16.45,2.92,9.68
2017-07-10,0.0,80.38,19.93,25.73,15.81,2.49,13.43
2017-07-11,7.197844982147218,86.81,19.42,25.7,14.9,2.09,10.75
2017-07-12,0.0,83.0,19.76,25.87,15.16,2.0,12.78
2017-07-13,0.0,81.81,19.66,25.78,15.05,2.35,14.68
2017-07-14,0.0,83.88,19.23,25.3,15.19,2.61,11.73
2017-07-15,0.0,80.62,19.0,25.65,14.33,2.16,14.28
2017-07-16,6.340087413787843,83.19,19.85,26.48,15.12,2.42,11.86
2017-07-17,0.0,80.38,19.4,26.21,14.87,1.77,14.32
2017-07-18,0.0,76.81,19.3,26.52,12.24,1.74,17.32
2017-07-19,0.0,82.5,19.21,24.52,15.02,1.66,11.44
2017-07-20,0.0,80.06,19.61,26.05,14.85,1.51,14.62
2017-07-21,0.0,76.94,20.62,27.63,15.98,1.28,16.85
2017-07-22,0.0,74.5,20.4,28.65,14.01,1.59,17.94
2017-07-23,7.279720783233643,80.75,20.04,26.39,15.3,2.22,13.1
2017-07-24,7.475889205932617,82.0,20.41,26.47,16.8,2.66,11.9
2017-07-25,0.0,79.88,19.69,26.14,15.29,2.28,14.5
2017-07-26,0.0,77.88,18.82,25.05,14.13,2.44,16.44
2017-07-27,0.0,83.0,19.01,24.83,14.31,2.6,9.8
2017-07-28,0.0,79.62,19.23,24.64,15.59,3.11,14.5
2017-07-29,10.29023265838623,82.0,19.16,24.6,14.87,3.3,13.3
2017-07-30,7.825676441192628,82.31,17.97,22.39,14.7,2.62,12.87
2017-07-31,0.0,77.75,18.87,24.4,14.48,2.16,14.18
2017-08-01,0.0,82.19,18.8,24.83,14.31,1.77,11.66
2017-08-02,4.737380027770996,82.81,19.91,26.14,14.88,1.88,11.44
2017-08-03,0.0,78.69,21.41,28.65,16.14,2.28,17.83
2017-08-04,0.0,71.94,22.83,31.71,15.52,2.32,19.35
2017-08-05,0.0,75.31,21.08,26.9,16.73,2.52,14.48
2017-08-06,5.994609832763673,78.25,19.37,25.14,14.97,2.21,10.49
2017-08-07,0.0,74.5,19.13,26.21,13.25,1.9,17.54
2017-08-08,0.0,71.44,19.19,27.35,12.22,1.51,17.86
2017-08-09,0.0,66.5,21.17,31.21,13.27,1.51,21.37
2017-08-10,0.0,63.88,22.87,33.33,14.68,2.14,20.8
2017-08-11,0.0,75.25,21.73,28.59,17.44,2.48,7.87
2017-08-12,0.0,72.56,20.59,27.76,15.44,2.12,12.8
2017-08-13,0.0,73.06,19.73,26.98,13.95,1.66,9.74
2017-08-14,0.0,72.81,20.47,28.65,14.31,1.77,17.74
2017-08-15,0.0,71.62,19.98,27.62,14.01,2.3,14.73
2017-08-16,6.748735904693604,68.94,20.17,28.52,13.31,1.95,17.44
2017-08-17,0.0,68.94,20.91,30.0,13.53,1.87,21.5
2017-08-18,0.0,68.31,21.3,29.69,14.81,1.95,16.96
2017-08-19,0.0,69.88,21.43,29.83,14.55,2.41,12.7
2017-08-20,0.0,68.69,22.56,31.23,15.77,2.46,18.89
2017-08-21,0.0,71.75,23.26,31.96,16.07,2.9,17.59
2017-08-22,0.0,79.19,20.51,25.98,17.72,4.46,8.36
2017-08-23,0.0,84.88,19.71,24.09,17.33,3.8,8.12
2017-08-24,0.0,77.12,20.02,26.83,14.86,3.53,11.05
2017-08-25,0.0,73.56,19.27,26.72,13.58,2.49,13.66
2017-08-26,6.322808265686035,75.44,19.68,27.04,14.31,2.3,14.17
2017-08-27,0.0,72.31,19.98,27.87,13.99,1.94,17.3
2017-08-28,0.0,71.62,20.52,28.67,13.75,1.97,22.34
2017-08-29,0.0,72.31,20.98,28.9,14.11,2.23,16.87
2017-08-30,0.0,70.19,21.9,30.42,14.74,2.16,20.39
2017-08-31,0.0,66.88,22.46,31.87,14.48,2.12,24.27
2017-09-01,0.0,73.69,22.5,29.95,17.48,3.05,11.8
2017-09-02,0.0,70.56,20.48,26.69,16.58,4.1,14.61
2017-09-03,0.0,73.56,19.52,24.33,16.41,3.24,14.91
2017-09-04,0.0,73.44,19.93,26.37,14.9,2.88,16.17
2017-09-05,0.0,75.19,20.62,27.58,15.65,2.35,14.34
2017-09-06,0.0,69.38,21.32,29.86,13.99,2.12,23.98
2017-09-07,0.0,68.69,21.79,30.01,15.87,2.36,19.26
2017-09-08,0.0,71.81,21.25,28.64,15.59,2.7,16.47
2017-09-09,0.0,76.88,22.01,30.24,15.81,3.21,15.43
2017-09-10,0.0,71.81,22.44,30.24,17.3,3.48,17.4
2017-09-11,0.0,69.75,21.24,29.19,14.76,2.75,17.99
2017-09-12,0.0,72.81,21.4,29.26,15.42,2.89,15.8
2017-09-13,0.0,73.06,21.65,29.23,15.42,2.83,14.67
2017-09-14,0.0,71.62,22.3,30.1,17.39,2.91,17.52
2017-09-15,0.0,69.25,22.13,30.68,15.18,2.89,19.56
2017-09-16,0.0,73.19,21.63,29.32,15.64,3.02,16.12
2017-09-17,0.0,72.56,21.7,27.52,17.28,2.9,16.52
2017-09-18,0.0,72.69,21.67,29.05,14.95,2.79,19.45
2017-09-19,0.0,71.38,22.06,29.09,16.8,3.21,16.33
2017-09-20,0.0,74.19,21.63,29.21,15.93,2.88,17.86
2017-09-21,0.0,70.06,21.76,28.87,16.89,2.9,21.62
2017-09-22,11.141427993774414,68.31,22.26,29.89,16.79,3.08,17.32
2017-09-23,0.0,69.81,21.9,29.6,15.85,2.82,20.05
2017-09-24,11.141427993774414,66.06,22.39,30.05,16.55,2.89,20.79
2017-09-25,0.0,72.31,21.02,28.36,15.25,2.95,15.6
2017-09-26,0.0,74.56,21.58,28.07,17.51,3.16,14.34
2017-09-27,14.859445571899414,77.62,22.62,29.86,17.61,2.34,14.65
2017-09-28,0.0,71.38,24.62,32.26,19.24,2.38,18.59
2017-09-29,0.0,69.5,24.69,32.83,18.06,2.86,20.45
2017-09-30,0.0,65.75,24.77,33.28,18.71,3.44,19.92
2017-10-01,0.0,68.31,24.4,31.59,18.31,2.73,10.6
2017-10-02,0.0,62.12,25.98,35.07,19.4,3.63,22.49
2017-10-03,0.0,60.81,26.31,36.19,18.23,3.17,22.85
2017-10-04,0.0,66.31,25.73,33.82,20.08,3.4,16.13
2017-10-05,0.0,69.88,23.83,29.69,19.18,3.02,12.28
2017-10-06,0.0,68.06,24.37,32.88,18.14,3.09,19.45
2017-10-07,0.0,64.19,24.39,33.05,17.19,2.85,21.33
2017-10-08,0.0,64.31,24.37,32.58,18.48,3.34,22.66
2017-10-09,0.0,61.5,24.44,33.23,18.55,3.2,21.11
2017-10-10,0.0,60.94,24.1,33.26,17.41,3.13,23.76
2017-10-11,0.0,63.31,24.9,33.57,18.3,3.39,25.76
2017-10-12,0.0,62.12,25.54,34.58,18.29,3.3,24.68
2017-10-13,0.0,60.06,25.57,34.57,18.67,3.52,26.11
2017-10-14,0.0,59.06,27.09,36.27,19.74,3.48,24.27
2017-10-15,0.0,63.12,26.75,35.21,20.1,3.36,23.5
2017-10-16,0.0,64.5,25.17,32.52,19.84,3.31,13.96
2017-10-17,0.0,64.25,24.09,31.28,18.78,3.54,19.02
2017-10-18,0.0,63.06,23.9,32.4,16.97,3.16,23.01
2017-10-19,0.0,61.44,25.04,34.0,17.39,2.95,23.54
2017-10-20,0.0,59.19,27.17,36.44,19.31,3.3,27.8
2017-10-21,0.0,61.56,27.17,37.23,18.89,3.37,24.46
2017-10-22,0.0,57.25,27.8,37.81,19.73,3.66,26.63
2017-10-23,0.0,58.12,26.69,36.25,19.76,3.58,26.57
2017-10-24,0.0,59.56,25.87,34.44,19.17,3.34,23.11
2017-10-25,0.0,60.5,25.71,34.51,19.68,3.34,19.93
2017-10-26,0.0,54.0,26.37,35.88,19.11,3.27,23.63
2017-10-27,0.0,56.12,28.15,37.61,19.94,3.41,26.74
2017-10-28,0.0,58.31,28.62,36.88,21.55,2.52,18.69
2017-10-29,9.30843734741211,55.81,29.3,37.34,22.55,2.46,22.33
2017-10-30,9.30843734741211,69.56,26.14,31.92,21.98,1.56,16.89
2017-10-31,0.0,60.81,28.37,37.64,20.9,2.62,24.51
2017-11-01,26.86036491394043,77.38,24.48,29.73,20.9,3.07,5.93
2017-11-02,0.0,78.75,23.04,29.09,19.44,4.52,7.42
2017-11-03,0.0,79.38,22.76,28.46,19.5,2.84,12.18
2017-11-04,0.0,73.81,24.37,31.36,18.7,2.67,20.56
2017-11-05,0.0,68.12,26.11,34.44,19.78,2.31,17.05
2017-11-06,23.083770751953125,78.38,25.25,31.35,21.68,2.33,9.65
2017-11-07,0.0,82.12,23.55,29.16,20.12,2.99,7.93
2017-11-08,0.0,82.06,23.15,29.09,19.52,3.16,10.16
2017-11-09,0.0,82.0,23.7,28.38,20.27,2.38,13.07
2017-11-10,0.0,77.88,24.51,31.12,20.44,2.15,19.24
2017-11-11,0.0,72.94,24.27,29.69,20.26,1.81,20.02
2017-11-12,0.0,76.69,25.62,31.19,20.82,2.8,14.14
2017-11-13,13.867548942565918,79.0,24.96,30.23,20.81,2.26,18.18
2017-11-14,0.0,79.56,22.54,27.58,19.77,3.01,7.31
2017-11-15,13.867548942565918,85.62,22.48,26.78,19.73,2.58,14.33
2017-11-16,0.0,75.31,24.22,30.31,19.38,2.23,20.12
2017-11-17,0.0,69.56,25.09,32.9,18.65,2.67,25.63
2017-11-18,0.0,68.5,25.37,33.06,18.96,2.66,25.34
2017-11-19,0.0,66.0,26.81,34.88,19.63,2.61,26.96
2017-11-20,0.0,70.44,26.64,33.4,21.63,2.56,24.88
2017-11-21,0.0,66.25,27.43,35.37,21.61,3.43,22.38
2017-11-22,0.0,61.94,27.61,35.95,20.21,2.14,27.75
2017-11-23,15.465093612670898,64.81,27.61,35.9,21.76,3.02,26.06
2017-11-24,0.0,66.5,27.08,34.6,22.01,2.99,16.49
2017-11-25,0.0,62.31,26.45,34.62,19.96,3.22,26.02
2017-11-26,0.0,61.44,25.78,35.01,17.43,2.7,27.54
2017-11-27,0.0,59.5,27.12,36.4,19.25,3.03,28.61
2017-11-28,0.0,59.19,27.39,36.66,19.85,2.72,29.31
2017-11-29,0.0,66.31,25.8,31.82,21.14,2.36,15.47
2017-11-30,31.43764686584473,71.62,25.04,30.79,20.9,2.32,12.12
2017-12-01,23.73731231689453,80.5,24.7,29.73,21.33,2.05,9.2
2017-12-02,31.64974975585937,83.0,24.76,28.79,21.98,2.6,7.47
2017-12-03,7.912437438964844,72.5,27.12,34.15,21.19,2.29,19.01
2017-12-04,7.912437438964844,69.62,27.47,33.56,22.44,2.12,19.16
2017-12-05,23.73731231689453,72.94,27.48,32.73,22.5,1.24,16.43
2017-12-06,26.70534324645996,81.62,25.59,30.23,21.39,2.38,8.62
2017-12-07,0.0,83.31,23.97,29.33,20.51,2.03,11.15
2017-12-08,0.0,82.0,24.5,27.83,21.85,3.12,14.66
2017-12-09,13.35267162322998,77.5,26.83,31.86,22.18,2.74,16.52
2017-12-10,0.0,85.94,25.06,29.12,22.23,1.58,16.68
2017-12-11,10.005455017089844,85.31,25.48,30.69,22.17,1.69,17.21
2017-12-12,10.005455017089844,87.25,24.62,29.11,21.19,1.98,12.87
2017-12-13,0.0,90.0,22.54,25.3,21.03,3.94,9.31
2017-12-14,0.0,88.19,23.59,27.58,20.78,1.64,8.47
2017-12-15,30.01636505126953,85.31,23.52,27.73,20.72,1.76,13.01
2017-12-16,0.0,78.5,24.59,30.15,20.41,2.15,23.34
2017-12-17,14.46116542816162,81.12,24.04,28.64,20.06,2.48,17.03
2017-12-18,0.0,84.81,23.12,27.62,19.69,2.11,19.68
2017-12-19,0.0,81.88,24.13,31.05,18.07,2.01,21.05
2017-12-20,0.0,76.5,24.38,30.2,19.8,2.4,23.3
2017-12-21,0.0,78.5,24.91,31.37,19.21,2.09,22.31
2017-12-22,0.0,76.69,25.65,31.97,20.89,2.83,22.52
2017-12-23,9.761070251464844,74.5,25.76,32.46,20.45,2.66,22.61
2017-12-24,0.0,70.06,26.34,33.66,20.34,2.38,23.89
2017-12-25,0.0,69.38,26.93,34.93,20.12,2.33,25.24
2017-12-26,0.0,68.5,26.98,35.07,20.27,2.52,26.91
2017-12-27,0.0,66.81,27.17,35.29,20.87,2.54,27.36
2017-12-28,0.0,64.88,27.05,35.37,20.44,2.3,25.52
2017-12-29,0.0,65.81,27.08,35.4,20.81,2.41,22.56
2017-12-30,28.816389083862305,62.56,28.03,37.02,21.01,2.66,22.95
2017-12-31,0.0,64.5,28.52,36.9,22.05,2.57,24.01
2018-01-01,5.628073692321777,73.56,26.97,33.2,22.48,1.53,24.18
2018-01-02,3.752048969268799,71.56,27.33,32.06,22.94,1.37,22.09
2018-01-03,0.0,71.38,28.01,32.89,23.39,1.59,20.19
2018-01-04,7.504097938537598,68.06,27.6,33.23,22.73,1.43,17.68
2018-01-05,0.0,62.56,28.63,36.93,22.82,3.09,26.3
2018-01-06,0.0,62.94,27.42,35.84,20.99,3.07,26.85
2018-01-07,0.0,63.0,27.25,35.95,20.32,2.96,29.08
2018-01-08,0.0,63.88,27.08,35.08,21.05,3.2,28.97
