DATA,P,RH2M,T2M,T2M_MAX,T2M_MIN,WS2M
2013-07-12,0.0,68.0,21.05,28.9,14.23,2.15
2013-07-13,0.0,71.5,22.8,29.93,17.85,2.03
2013-07-14,0.0,68.31,22.51,30.65,16.32,1.62
2013-07-15,0.0,64.75,24.49,32.05,17.2,1.2
2013-07-16,0.0,64.69,23.83,31.12,17.9,1.88
2013-07-17,0.0,67.25,22.97,30.69,17.66,1.87
2013-07-18,0.0,65.75,23.34,31.18,17.38,2.38
2013-07-19,0.0,63.69,23.78,31.83,17.21,1.39
2013-07-20,0.0,65.69,23.37,29.69,18.08,2.06
2013-07-21,0.0,64.69,25.3,33.77,18.88,2.18
2013-07-22,0.0,63.12,25.35,33.98,19.29,1.84
2013-07-23,0.0,64.19,25.19,33.18,19.01,1.68
2013-07-24,3.992579221725464,66.25,23.19,29.83,18.69,3.62
2013-07-25,0.0,65.19,23.05,31.19,17.26,2.16
2013-07-26,0.0,67.75,23.12,30.36,17.67,1.91
2013-07-27,5.3920207023620605,60.62,21.77,28.18,17.09,1.76
2013-07-28,0.0,63.75,21.8,29.71,15.53,1.44
2013-07-29,0.0,65.19,22.15,29.44,16.8,1.71
2013-07-30,0.0,63.44,21.05,28.51,16.29,1.73
2013-07-31,0.0,62.19,20.59,29.14,14.23,1.69
2013-08-01,0.0,59.81,20.53,29.75,13.15,1.48
2013-08-02,0.0,58.12,21.01,30.54,13.35,1.62
2013-08-03,0.0,56.75,21.85,31.69,13.27,1.64
2013-08-04,0.0,62.81,23.42,32.38,15.74,1.83
2013-08-05,0.0,62.31,24.37,32.98,17.51,2.31
2013-08-06,0.0,58.88,23.0,31.02,17.33,2.02
2013-08-07,0.0,65.06,22.57,30.36,16.22,2.7
2013-08-08,0.0,62.31,22.95,30.4,16.28,2.69
2013-08-09,0.0,61.0,23.3,30.65,17.11,2.57
2013-08-10,0.0,59.81,22.89,30.63,16.69,2.6
2013-08-11,0.0,59.81,24.43,32.56,17.61,2.32
2013-08-12,0.0,60.0,24.3,31.53,18.19,2.31
2013-08-13,0.0,61.25,24.21,32.32,17.49,2.18
2013-08-14,0.0,56.25,25.06,33.7,17.29,1.9
2013-08-15,4.013631820678711,61.25,22.1,25.55,18.03,3.15
2013-08-16,0.0,57.5,21.73,28.76,16.37,2.51
2013-08-17,0.0,57.88,22.6,30.8,14.86,2.21
2013-08-18,0.0,65.06,20.72,26.12,16.42,3.03
2013-08-19,0.0,65.38,20.91,29.01,14.12,3.07
2013-08-20,0.0,68.88,21.37,28.73,16.12,3.48
2013-08-21,0.0,74.69,22.08,30.06,16.76,2.84
2013-08-22,0.0,73.38,22.7,29.83,17.49,2.45
2013-08-23,0.0,67.75,22.83,31.05,17.04,2.38
2013-08-24,0.0,67.62,22.3,30.28,15.53,2.5
2013-08-25,0.0,71.5,22.99,30.32,17.02,1.93
2013-08-26,0.0,64.38,24.13,32.75,16.72,1.58
2013-08-27,0.0,59.88,25.95,35.41,17.48,1.38
2013-08-28,5.076758861541748,65.56,22.47,28.13,17.13,3.11
2013-08-29,0.0,63.12,21.29,28.33,14.99,2.68
2013-08-30,0.0,59.06,21.41,29.65,15.58,2.77
2013-08-31,0.0,57.5,20.84,29.44,12.83,2.2
2013-09-01,0.0,62.19,23.44,31.47,16.4,2.36
2013-09-02,0.0,59.25,24.5,32.35,18.14,3.27
2013-09-03,0.0,53.88,25.1,33.09,17.8,3.36
2013-09-04,36.03340148925781,71.88,23.01,28.47,19.4,2.82
2013-09-05,0.0,74.19,20.94,26.3,17.71,2.71
2013-09-06,0.0,65.06,21.76,29.5,16.2,3.28
2013-09-07,0.0,66.69,20.73,28.11,13.91,2.48
2013-09-08,43.868473052978516,66.44,22.31,30.33,15.08,2.0
2013-09-09,0.0,64.88,23.55,30.26,17.76,2.31
2013-09-10,0.0,66.06,23.69,31.21,17.94,3.06
2013-09-11,0.0,65.31,22.55,30.51,16.44,3.45
2013-09-12,0.0,66.62,22.44,29.84,16.16,3.29
2013-09-13,0.0,70.75,22.36,29.05,17.04,2.89
2013-09-14,0.0,70.06,22.82,30.45,16.4,2.52
2013-09-15,0.0,67.06,24.04,31.76,17.4,2.12
2013-09-16,0.0,63.94,24.81,32.86,18.4,2.57
2013-09-17,0.0,60.38,25.98,34.83,18.55,3.09
2013-09-18,0.0,59.25,26.74,34.91,20.3,2.64
2013-09-19,0.0,61.06,26.26,33.07,21.58,3.35
2013-09-20,0.0,58.62,25.86,34.14,19.85,3.55
2013-09-21,0.0,58.25,26.16,35.08,18.43,3.09
2013-09-22,0.0,53.94,28.03,37.43,19.96,2.74
2013-09-23,0.0,49.38,30.15,40.18,21.09,1.81
2013-09-24,0.0,50.31,29.76,38.73,22.46,3.03
2013-09-25,0.0,63.5,26.82,35.08,19.54,2.33
2013-09-26,0.0,60.12,23.3,30.66,17.69,2.48
2013-09-27,0.0,56.5,23.49,31.63,17.3,2.48
2013-09-28,0.0,54.44,24.0,32.89,16.87,2.18
2013-09-29,0.0,61.69,24.33,32.03,17.69,2.04
2013-09-30,0.0,65.06,24.01,30.95,19.37,2.95
2013-10-01,15.08476734161377,61.81,25.62,32.73,18.73,2.0
2013-10-02,11.31357479095459,67.75,26.23,32.65,21.66,1.75
2013-10-03,0.0,71.19,26.06,32.58,20.85,1.9
2013-10-04,11.31357479095459,73.56,25.71,31.68,21.02,2.09
2013-10-05,22.62714958190918,80.19,24.43,28.57,20.74,1.34
2013-10-06,0.0,74.88,21.87,26.9,18.0,2.62
2013-10-07,0.0,77.81,19.5,22.99,16.37,2.39
2013-10-08,0.0,78.69,19.11,24.09,15.69,2.6
2013-10-09,0.0,74.88,19.49,25.37,15.12,2.69
2013-10-10,0.0,69.44,20.24,27.83,13.36,2.78
2013-10-11,0.0,64.12,20.69,28.89,12.86,2.86
2013-10-12,0.0,66.69,21.08,28.52,15.01,3.05
2013-10-13,0.0,65.94,21.94,30.41,13.5,2.92
2013-10-14,0.0,65.94,23.66,31.52,17.11,3.13
2013-10-15,0.0,63.88,24.17,32.69,16.52,2.59
2013-10-16,0.0,62.88,24.73,32.86,18.19,3.07
2013-10-17,0.0,72.62,24.58,32.08,19.56,3.13
2013-10-18,0.0,75.81,24.6,31.44,20.12,2.98
2013-10-19,15.098669052124023,73.75,25.91,31.7,20.22,1.79
2013-10-20,15.098669052124023,76.62,26.0,31.75,22.27,1.8
2013-10-21,0.0,65.5,27.62,35.1,21.49,2.52
2013-10-22,0.0,64.06,27.29,35.28,21.49,2.84
2013-10-23,0.0,61.38,26.08,34.08,20.23,3.16
2013-10-24,0.0,62.25,25.55,34.18,18.83,2.59
2013-10-25,0.0,60.25,26.08,35.28,18.34,2.16
2013-10-26,0.0,58.94,26.01,34.35,20.15,2.81
2013-10-27,0.0,56.25,27.15,36.73,18.76,1.61
2013-10-28,0.0,57.5,26.72,34.03,20.83,3.49
2013-10-29,0.0,59.5,24.3,32.14,18.57,3.45
2013-10-30,0.0,59.5,25.11,33.14,18.12,2.9
2013-10-31,10.380821228027344,74.44,23.17,28.15,19.02,3.4
2013-11-01,0.0,69.88,22.35,29.27,18.26,3.75
2013-11-02,0.0,62.88,23.26,31.38,16.52,3.28
2013-11-03,0.0,54.62,23.83,32.01,16.38,2.84
2013-11-04,0.0,56.38,25.03,33.76,17.07,2.74
2013-11-05,0.0,62.19,25.79,33.08,19.48,2.23
2013-11-06,0.0,79.81,24.0,28.06,21.38,2.91
2013-11-07,0.0,79.69,23.87,28.36,20.16,1.55
2013-11-08,59.78034591674805,82.75,24.15,28.97,20.8,1.1
2013-11-09,0.0,76.06,25.8,32.04,20.91,1.67
2013-11-10,0.0,70.75,26.64,33.19,20.8,1.94
2013-11-11,0.0,66.31,27.53,34.66,21.59,2.64
2013-11-12,0.0,63.44,28.47,36.73,20.99,2.06
2013-11-13,8.120759010314941,71.62,25.64,30.86,21.13,3.57
2013-11-14,0.0,65.88,24.35,30.81,19.35,3.35
2013-11-15,8.120759010314941,72.06,24.05,29.76,19.59,2.79
2013-11-16,0.0,66.06,25.65,33.2,19.65,2.88
2013-11-17,0.0,66.0,26.12,34.0,19.72,2.57
2013-11-18,0.0,71.75,24.73,29.71,20.74,2.87
2013-11-19,0.0,61.56,26.33,34.39,20.12,3.09
2013-11-20,0.0,58.94,26.32,34.73,19.61,2.91
2013-11-21,0.0,57.81,25.46,34.2,17.7,2.05
2013-11-22,0.0,53.75,27.14,36.51,17.9,2.03
2013-11-23,0.0,57.88,27.12,34.45,20.98,2.71
2013-11-24,0.0,56.88,27.51,35.2,21.71,3.05
2013-11-25,0.0,63.56,25.87,31.33,22.21,2.37
2013-11-26,62.17813491821289,83.0,23.41,27.54,20.56,2.7
2013-11-27,0.0,79.75,22.63,27.62,19.72,3.52
2013-11-28,0.0,77.44,24.07,29.87,19.68,3.28
2013-11-29,0.0,77.19,25.39,32.48,21.3,2.95
2013-11-30,0.0,77.0,24.88,29.7,21.59,2.35
2013-12-01,0.0,68.44,26.69,33.81,20.3,1.87
2013-12-02,0.0,64.31,27.44,35.28,20.4,2.14
2013-12-03,5.245316982269287,66.88,27.83,33.62,21.74,2.09
2013-12-04,0.0,68.12,28.4,34.03,24.08,1.46
2013-12-05,5.245316982269287,74.69,27.95,32.44,23.05,1.39
2013-12-06,69.49639129638672,82.19,26.43,30.4,23.3,1.07
2013-12-07,0.0,85.19,24.3,28.01,21.51,1.91
2013-12-08,17.37409782409668,85.31,24.47,28.86,21.12,1.77
2013-12-09,0.0,78.56,25.26,30.69,20.72,1.85
2013-12-10,0.0,77.75,26.27,32.08,20.03,1.96
2013-12-11,54.39198303222656,85.88,26.06,29.72,23.09,1.55
2013-12-12,32.635189056396484,90.5,24.58,27.23,20.72,1.41
2013-12-13,32.635189056396484,89.5,22.29,25.87,20.05,2.65
2013-12-14,0.0,81.94,23.98,29.37,18.86,1.41
2013-12-15,0.0,80.88,25.12,30.37,20.12,1.29
2013-12-16,21.489055633544922,87.19,24.31,28.76,21.27,2.18
2013-12-17,42.978111267089844,92.88,23.05,24.9,21.65,4.75
2013-12-18,21.489055633544922,89.75,23.3,26.66,20.87,4.68
2013-12-19,0.0,81.44,25.07,30.27,20.25,1.98
2013-12-20,0.0,87.12,24.29,29.29,20.51,1.57
2013-12-21,31.45647430419922,93.0,23.03,25.51,21.47,3.45
2013-12-22,47.18470764160156,94.75,22.65,24.47,21.13,3.15
2013-12-23,39.320594787597656,92.31,24.04,27.54,21.74,3.44
2013-12-24,39.320594787597656,90.19,24.25,27.12,22.07,2.13
2013-12-25,15.72823715209961,84.44,26.01,30.54,21.82,1.23
2013-12-26,21.255538940429688,88.62,25.55,29.98,23.11,2.35
2013-12-27,0.0,81.44,25.58,30.72,21.8,2.38
2013-12-28,0.0,84.75,24.64,29.08,20.5,1.77
2013-12-29,0.0,82.06,25.28,30.08,20.46,1.62
2013-12-30,0.0,82.56,25.73,30.24,21.37,1.51
2013-12-31,0.0,81.44,26.34,31.71,21.29,1.6
2014-01-01,0.0,80.75,26.38,32.23,21.4,1.7
2014-01-02,0.0,79.88,24.76,30.9,19.54,1.91
2014-01-03,0.0,80.44,24.37,30.12,19.23,1.95
2014-01-04,0.0,79.81,24.62,30.44,19.39,1.84
2014-01-05,0.0,80.0,24.58,29.53,20.18,2.08
2014-01-06,0.0,79.69,23.88,29.22,19.71,2.27
2014-01-07,0.0,79.88,23.4,28.62,18.44,2.12
2014-01-08,0.0,82.06,23.55,29.05,18.45,1.55
2014-01-09,6.775705814361572,84.75,24.12,29.02,19.89,1.92
2014-01-10,0.0,82.38,24.43,29.28,20.19,2.08
2014-01-11,0.0,82.25,24.56,29.17,20.65,2.09
2014-01-12,0.0,84.31,24.55,29.26,20.2,1.74
2014-01-13,0.0,81.5,24.55,29.69,20.3,2.21
2014-01-14,0.0,79.69,24.4,29.83,19.83,2.0
2014-01-15,0.0,81.44,24.9,30.07,20.11,1.41
2014-01-16,0.0,80.06,24.91,29.73,20.23,1.66
2014-01-17,8.407770156860352,79.38,24.28,29.38,19.59,1.73
2014-01-18,25.223312377929688,85.81,23.45,27.39,20.15,0.7
2014-01-19,8.407770156860352,86.25,23.44,26.86,20.73,1.09
2014-01-20,16.815540313720703,88.75,23.07,26.43,20.69,1.66
2014-01-21,5.466906547546387,86.5,23.81,27.73,20.48,1.71
2014-01-22,0.0,83.06,25.06,29.84,20.79,1.46
2014-01-23,0.0,84.5,24.73,28.88,21.08,1.62
2014-01-24,0.0,79.19,24.58,29.29,20.81,2.02
2014-01-25,0.0,79.06,24.33,29.44,20.14,1.91
2014-01-26,0.0,79.56,24.71,29.76,19.69,2.05
2014-01-27,0.0,78.56,24.78,30.12,20.65,2.32
2014-01-28,0.0,78.38,24.01,29.8,19.39,2.18
2014-01-29,0.0,80.5,24.06,29.73,18.26,2.01
2014-01-30,0.0,78.5,24.44,29.79,19.98,2.16
2014-01-31,0.0,78.56,24.28,30.16,18.89,1.82
2014-02-01,0.0,78.0,24.82,30.43,19.78,1.68
2014-02-02,0.0,76.62,25.01,31.07,18.98,1.64
2014-02-03,0.0,76.19,25.3,31.33,20.41,2.04
2014-02-04,13.219292640686035,75.81,24.89,31.81,18.35,1.86
2014-02-05,0.0,74.81,25.01,30.83,20.12,2.49
2014-02-06,5.254421234130859,75.75,24.59,31.23,18.79,2.08
2014-02-07,0.0,71.31,25.26,31.86,19.79,2.06
2014-02-08,0.0,72.56,25.05,31.94,19.09,2.15
2014-02-09,0.0,71.44,25.37,32.29,19.76,2.24
2014-02-10,0.0,79.5,23.92,28.32,20.74,1.61
2014-02-11,0.0,69.94,25.06,31.85,19.48,2.14
2014-02-12,0.0,72.62,25.15,31.45,19.69,1.53
2014-02-13,0.0,69.19,25.87,32.58,20.05,1.98
2014-02-14,0.0,68.56,26.18,33.23,21.02,2.23
2014-02-15,0.0,64.56,26.6,34.15,19.96,2.45
2014-02-16,0.0,64.5,26.67,33.42,21.19,2.65
2014-02-17,0.0,66.44,26.3,33.44,21.21,2.3
2014-02-18,5.817289352416992,78.56,24.45,29.48,20.9,1.62
2014-02-19,7.9536943435668945,78.12,24.69,30.03,20.74,1.91
2014-02-20,0.0,74.0,24.66,30.55,19.9,2.1
2014-02-21,0.0,74.69,24.73,31.06,19.5,2.16
2014-02-22,0.0,77.62,24.69,31.24,19.32,2.1
2014-02-23,0.0,75.62,25.43,31.48,20.45,2.66
2014-02-24,0.0,77.25,25.08,31.34,20.16,2.56
2014-02-25,0.0,74.38,24.84,31.62,18.98,1.98
2014-02-26,6.384983539581299,72.19,25.65,32.2,20.06,2.24
2014-02-27,0.0,67.0,26.21,33.71,20.07,2.26
2014-02-28,0.0,66.88,26.82,35.01,19.63,2.07
2014-03-01,5.609757423400879,77.69,25.73,31.05,21.39,1.82
2014-03-02,11.219514846801758,79.19,24.51,29.46,21.15,2.24
2014-03-03,0.0,75.94,24.88,31.01,20.26,2.17
2014-03-04,0.0,72.94,25.32,30.97,19.46,2.05
2014-03-05,0.0,69.12,26.15,32.76,20.79,2.29
2014-03-06,0.0,66.56,26.37,33.32,20.48,2.3
2014-03-07,3.25051212310791,67.31,26.4,33.27,21.05,2.2
2014-03-08,0.0,71.62,26.97,34.48,21.65,2.39
2014-03-09,4.875768661499023,82.12,24.23,27.76,21.61,1.64
2014-03-10,0.0,70.56,26.16,32.72,20.97,2.09
2014-03-11,0.0,67.81,26.14,33.09,21.52,2.53
2014-03-12,0.0,72.56,25.9,33.0,20.05,1.88
2014-03-13,0.0,71.69,26.22,33.12,21.16,2.45
2014-03-14,0.0,68.56,26.35,33.87,20.63,2.39
2014-03-15,0.0,65.56,26.4,34.18,20.64,2.36
2014-03-16,0.0,67.75,25.62,32.51,20.19,2.21
2014-03-17,0.0,67.5,26.1,33.37,20.23,2.2
2014-03-18,0.0,65.5,26.65,33.67,21.41,2.15
2014-03-19,0.0,61.88,26.75,34.38,20.97,2.26
2014-03-20,0.0,64.81,26.87,34.63,20.14,1.8
2014-03-21,0.0,63.25,28.04,36.37,20.93,2.09
2014-03-22,0.0,67.5,28.28,36.05,22.19,1.64
2014-03-23,28.41314697265625,81.75,25.33,30.39,22.16,2.05
2014-03-24,0.0,86.12,23.79,27.98,21.05,2.17
2014-03-25,0.0,79.5,24.2,29.82,19.2,1.8
2014-03-26,0.0,81.31,24.33,29.16,20.29,1.64
2014-03-27,0.0,81.44,24.3,29.75,19.72,1.86
2014-03-28,3.14082932472229,82.44,24.37,29.99,20.77,1.8
2014-03-29,0.0,80.06,24.29,29.5,20.08,1.79
2014-03-30,0.0,79.12,24.77,29.91,20.54,1.6
2014-03-31,0.0,81.19,24.61,29.01,20.97,1.34
2014-04-01,0.0,80.69,24.88,29.09,21.15,1.03
2014-04-02,0.0,77.69,25.6,30.83,21.37,1.5
2014-04-03,0.0,78.25,25.82,31.45,21.12,1.62
2014-04-04,0.0,82.56,25.2,30.04,21.55,1.74
2014-04-05,0.0,80.44,24.0,29.59,19.42,2.91
2014-04-06,0.0,74.75,23.01,29.56,17.08,1.03
2014-04-07,0.0,72.38,23.75,30.52,18.01,0.84
2014-04-08,0.0,67.69,25.12,32.13,18.39,0.68
2014-04-09,0.0,69.88,25.62,32.77,18.95,1.08
2014-04-10,0.0,69.81,26.43,33.4,20.68,1.04
2014-04-11,0.0,68.75,25.89,32.04,21.4,2.19
2014-04-12,0.0,69.69,25.12,32.55,19.51,2.1
2014-04-13,0.0,69.5,25.73,33.13,19.88,1.65
2014-04-14,0.0,72.06,26.53,33.73,20.97,1.81
2014-04-15,0.0,73.69,26.26,33.31,21.53,2.02
2014-04-16,0.0,70.75,26.38,33.24,21.14,1.78
2014-04-17,0.0,71.56,26.21,32.63,21.54,1.44
2014-04-18,0.0,71.12,26.51,33.26,21.8,1.55
2014-04-19,0.0,70.31,26.99,33.75,21.94,1.28
2014-04-20,0.0,70.12,26.87,33.58,21.39,1.35
2014-04-21,40.04559326171875,67.12,26.51,33.33,20.8,1.85
2014-04-22,0.0,68.75,26.62,32.94,21.8,1.59
2014-04-23,0.0,68.38,26.53,32.73,21.18,1.41
2014-04-24,0.0,74.0,24.55,31.64,20.08,1.23
2014-04-25,0.0,76.81,23.86,29.7,19.94,1.57
2014-04-26,0.0,68.75,22.73,29.51,17.44,1.5
2014-04-27,0.0,65.75,22.48,29.61,16.06,1.67
2014-04-28,0.0,64.81,21.33,29.08,15.26,2.3
2014-04-29,0.0,62.19,19.82,27.69,12.97,1.87
2014-04-30,0.0,66.06,20.37,28.62,13.56,1.8
2014-05-01,0.0,62.12,21.2,28.23,14.2,1.03
2014-05-02,0.0,61.44,22.4,31.07,15.53,0.94
2014-05-03,0.0,69.69,22.15,30.11,15.07,1.94
2014-05-04,0.0,76.12,22.25,27.91,17.82,0.98
2014-05-05,0.0,71.69,24.08,31.98,18.33,1.49
2014-05-06,0.0,68.25,24.62,32.4,18.38,1.92
2014-05-07,0.0,69.19,24.4,31.74,18.83,1.66
2014-05-08,0.0,69.56,24.43,30.74,19.2,1.33
2014-05-09,0.0,64.5,25.62,33.65,18.06,0.99
2014-05-10,0.0,73.06,23.45,29.64,19.58,2.19
2014-05-11,0.0,62.56,22.13,29.19,17.07,3.05
2014-05-12,0.0,63.88,19.7,27.52,13.31,1.66
2014-05-13,0.0,71.0,21.25,29.34,12.83,1.45
2014-05-14,0.0,68.5,23.69,30.19,18.32,0.82
2014-05-15,0.0,62.19,23.73,31.53,17.48,0.75
2014-05-16,0.0,65.25,24.68,32.65,18.51,0.92
2014-05-17,0.0,66.81,24.21,31.93,19.12,1.79
2014-05-18,0.0,65.38,23.83,31.3,18.3,1.41
2014-05-19,0.0,59.94,24.5,32.32,18.26,1.05
2014-05-20,0.0,64.69,23.87,30.87,18.55,1.29
2014-05-21,0.0,63.0,23.83,31.12,18.54,1.89
2014-05-22,0.0,63.25,24.73,32.73,17.98,1.72
2014-05-23,0.0,58.19,26.27,34.98,18.73,1.17
2014-05-24,0.0,66.75,25.46,33.5,19.19,1.38
2014-05-25,0.0,80.12,23.52,29.6,19.89,1.93
2014-05-26,0.0,74.69,24.98,32.28,19.87,1.78
2014-05-27,17.218875885009766,75.06,25.53,32.18,20.48,1.27
2014-05-28,0.0,76.38,22.89,29.4,18.83,1.59
2014-05-29,0.0,74.69,21.73,28.26,17.22,1.8
2014-05-30,0.0,71.56,21.2,26.56,17.12,2.16
2014-05-31,0.0,66.88,20.72,27.46,14.78,1.14
2014-06-01,0.0,69.69,21.06,28.84,15.02,0.95
2014-06-02,0.0,69.88,21.64,29.01,15.42,0.83
2014-06-03,0.0,66.56,23.23,30.01,17.73,1.4
2014-06-04,0.0,71.12,22.78,29.44,18.25,1.32
2014-06-05,0.0,69.12,23.01,30.3,17.23,1.07
2014-06-06,0.0,66.25,23.27,31.8,16.47,1.46
2014-06-07,0.0,65.94,23.65,31.76,17.42,2.11
2014-06-08,0.0,65.56,22.93,31.04,17.31,2.05
2014-06-09,0.0,63.56,24.08,31.21,19.26,2.0
2014-06-10,0.0,67.38,22.96,29.91,17.33,2.17
2014-06-11,0.0,73.69,22.52,29.08,18.36,2.88
2014-06-12,0.0,72.81,22.51,29.26,17.65,3.23
2014-06-13,0.0,82.62,21.63,27.39,18.21,2.64
2014-06-14,0.0,74.44,21.86,28.74,16.62,2.16
2014-06-15,0.0,70.06,22.4,30.13,16.47,1.7
2014-06-16,0.0,70.56,21.97,29.76,16.27,1.69
2014-06-17,0.0,71.38,22.9,30.01,17.65,1.27
2014-06-18,0.0,72.62,22.76,28.8,18.72,1.57
2014-06-19,10.069710731506348,71.06,22.12,28.11,17.64,1.41
2014-06-20,0.0,70.81,21.62,28.51,16.81,2.14
2014-06-21,0.0,73.25,21.4,28.3,16.55,1.92
2014-06-22,0.0,72.31,20.8,26.85,16.97,2.63
2014-06-23,0.0,68.19,20.58,26.58,15.56,1.82
2014-06-24,0.0,68.75,21.06,27.82,15.68,1.12
2014-06-25,0.0,70.94,21.43,28.83,16.01,1.75
2014-06-26,0.0,68.12,21.48,29.44,15.5,1.63
2014-06-27,0.0,71.62,22.69,30.57,16.19,1.51
2014-06-28,0.0,68.94,23.55,30.77,17.94,1.48
2014-06-29,0.0,71.94,23.62,30.48,18.5,2.28
2014-06-30,0.0,67.06,23.3,31.03,17.55,2.0
2014-07-01,0.0,63.31,24.07,32.08,18.08,1.55
2014-07-02,0.0,62.0,24.35,31.98,18.16,1.25
2014-07-03,0.0,63.0,23.82,31.53,17.65,1.51
2014-07-04,0.0,61.44,22.61,30.23,16.76,1.63
2014-07-05,0.0,64.56,21.94,29.19,16.03,2.12
2014-07-06,0.0,72.56,21.94,28.59,17.05,2.22
2014-07-07,0.0,72.12,22.08,29.01,17.02,2.14
2014-07-08,0.0,69.06,22.48,28.62,17.85,2.3
2014-07-09,0.0,67.06,22.15,29.28,16.85,1.4
2014-07-10,0.0,68.69,22.09,29.03,16.87,1.37
2014-07-11,3.7187976837158203,67.88,22.32,28.77,16.86,1.27
2014-07-12,0.0,63.75,22.33,29.98,15.94,2.1
2014-07-13,0.0,66.75,21.01,27.72,15.67,2.64
2014-07-14,0.0,67.38,19.55,26.86,13.24,2.17
2014-07-15,0.0,71.12,19.99,26.89,13.73,1.95
2014-07-16,0.0,69.38,21.65,28.08,16.62,2.43
2014-07-17,0.0,66.69,22.36,30.24,16.01,1.56
2014-07-18,0.0,63.12,23.47,31.16,16.95,1.68
2014-07-19,0.0,58.0,23.25,30.28,17.97,1.84
2014-07-20,0.0,67.69,21.28,27.69,16.45,1.95
2014-07-21,0.0,65.38,21.12,28.33,15.8,2.2
2014-07-22,0.0,64.31,20.83,28.54,13.71,2.23
2014-07-23,0.0,68.75,20.85,27.71,14.49,2.34
2014-07-24,0.0,63.75,22.39,30.5,15.14,2.48
2014-07-25,0.0,63.88,24.09,31.49,17.74,1.51
2014-07-26,0.0,78.19,23.22,29.26,19.4,1.52
2014-07-27,6.976810455322266,79.81,22.54,28.05,18.99,1.71
2014-07-28,3.69164776802063,80.62,21.11,24.94,18.16,2.23
2014-07-29,0.0,72.06,20.08,26.28,15.62,3.05
2014-07-30,0.0,68.81,19.13,26.73,13.48,2.36
2014-07-31,0.0,74.62,19.83,26.87,13.76,1.52
2014-08-01,0.0,69.31,20.9,28.0,15.52,0.94
2014-08-02,0.0,67.06,21.2,29.51,14.27,1.12
2014-08-03,9.71754264831543,61.56,22.54,31.65,15.64,0.96
2014-08-04,0.0,62.94,23.22,32.62,15.92,1.06
2014-08-05,0.0,61.88,23.09,32.51,15.78,3.04
2014-08-06,0.0,53.56,19.82,27.68,14.14,2.91
2014-08-07,0.0,62.25,18.71,27.25,11.74,1.25
2014-08-08,0.0,61.56,20.3,29.23,12.74,1.17
2014-08-09,0.0,62.25,20.19,28.4,12.23,2.23
2014-08-10,0.0,61.5,20.58,28.75,13.54,2.01
2014-08-11,0.0,63.81,21.54,29.96,14.05,1.61
2014-08-12,0.0,61.88,23.17,31.59,16.71,2.05
2014-08-13,0.0,56.62,23.4,32.94,15.33,1.43
2014-08-14,0.0,61.0,21.95,29.54,16.9,3.7
2014-08-15,0.0,68.75,21.17,29.07,15.02,3.24
2014-08-16,0.0,74.88,21.75,29.58,17.28,4.1
2014-08-17,0.0,80.56,21.01,26.41,17.75,2.9
2014-08-18,0.0,75.19,21.92,29.02,16.27,1.59
2014-08-19,0.0,70.94,22.36,29.31,17.12,1.9
2014-08-20,0.0,69.5,22.19,29.46,16.95,2.02
2014-08-21,0.0,66.06,22.09,29.71,17.2,2.14
2014-08-22,0.0,64.44,21.85,30.94,15.33,1.11
2014-08-23,0.0,62.38,22.12,31.68,14.8,1.98
2014-08-24,0.0,59.69,20.98,30.34,14.15,2.29
2014-08-25,0.0,62.94,21.77,31.48,13.2,1.85
2014-08-26,0.0,62.5,24.11,33.61,15.87,2.5
2014-08-27,0.0,56.25,25.05,35.12,16.53,1.7
2014-08-28,0.0,57.62,25.53,34.43,17.78,2.2
2014-08-29,0.0,64.31,24.46,31.67,19.56,3.08
2014-08-30,0.0,62.88,23.9,31.66,18.13,2.66
2014-08-31,0.0,59.0,24.8,33.35,18.33,2.79
2014-09-01,0.0,51.69,28.24,38.57,18.39,1.92
2014-09-02,0.0,47.44,28.45,36.84,21.44,2.59
2014-09-03,0.0,52.81,27.94,36.37,20.0,1.44
2014-09-04,0.0,53.06,25.85,34.21,19.13,3.37
2014-09-05,0.0,52.12,21.23,28.87,15.65,3.94
2014-09-06,0.0,53.31,20.25,28.87,12.23,3.2
2014-09-07,0.0,55.12,21.14,29.95,13.1,2.66
2014-09-08,0.0,57.38,21.9,30.72,13.45,2.95
2014-09-09,0.0,61.06,22.5,30.96,15.3,3.1
2014-09-10,0.0,59.44,23.4,32.44,15.26,3.09
2014-09-11,0.0,55.88,23.8,33.19,15.3,2.52
2014-09-12,0.0,57.44,24.06,32.64,17.03,2.91
2014-09-13,0.0,56.06,23.87,32.34,16.26,3.05
2014-09-14,0.0,55.25,24.2,32.83,17.8,3.08
2014-09-15,0.0,54.44,23.69,32.65,15.51,2.88
2014-09-16,0.0,55.25,25.1,34.5,16.98,2.6
2014-09-17,0.0,58.69,26.17,34.58,19.17,3.12
2014-09-18,0.0,52.25,25.63,34.05,19.05,3.25
2014-09-19,0.0,53.12,25.86,34.6,19.07,3.47
2014-09-20,0.0,52.31,27.17,36.37,19.22,2.41
2014-09-21,0.0,47.31,29.34,39.37,19.35,1.98
2014-09-22,3.867680788040161,60.25,24.26,30.25,18.37,3.42
2014-09-23,0.0,58.75,22.76,31.37,15.33,2.76
2014-09-24,0.0,57.88,23.33,32.54,14.86,2.59
2014-09-25,0.0,57.69,24.71,33.98,17.12,3.07
2014-09-26,0.0,54.06,25.3,34.57,18.01,3.41
