DATA;PRECIPITACAO_TOTAL;PRESSAO_ATMOSFERICA;TEMPERATURA_PONTO_ORVALHO;TEMPERATURA_MAXIMA;TEMPERATURA_MEDIA;TEMPERATURA_MINIMA;UMIDADE_RELATIVA;UMIDADE_RELATIVA;VENTO;VELOCIDADE_VENTO;
2020-05-21;.4;925.1;16.345833;21.7;18.266667;15.3;88.916667;70;7.5;.254167;
2020-05-22;0;924.1875;17.183333;23.4;19.5125;16.7;86.958333;69;2.2;0;
2020-05-23;0;923.2375;18.1375;24.6;20.470833;16.7;87.291667;67;0;0;
2020-05-24;0;921.458333;18.525;28.7;22.366667;19.1;80.75;52;8.1;.041667;
2020-05-25;2;920.0625;18.479167;28.2;21.570833;17.1;84.375;54;5.8;.145833;
2020-05-26;.4;919.566667;18.708333;28;21.691667;19;84.833333;52;7.2;.054167;
2020-05-27;.2;920.129167;15.3625;28.3;20.9625;15.9;73.791667;40;9.3;.3875;
2020-05-28;0;922.1875;13.345833;23.1;16.170833;10.9;84.5;57;5.8;.033333;
2020-05-29;0;924.016667;10.916667;23;15.033333;7.4;78.75;47;9.1;.7125;
2020-05-30;0;923.295833;11.941667;24;17.025;11.1;73.708333;48;7;.058333;
2020-05-31;0;922.641667;13.441667;24.9;17.066667;11.1;81.125;50;7.7;.016667;
2020-06-01;0;921.854167;13.091667;26.9;16.9875;9.4;80.375;46;0;0;
2020-06-02;.2;921.625;15.154167;28.8;19.283333;11.8;79.791667;42;3.1;0;
2020-06-03;0;922.5875;18.020833;27.4;21.1125;17.2;83.916667;55;5.2;0;
2020-06-04;0;924.0625;17.629167;26.4;20.754167;17.9;83.416667;57;7.8;1.129167;
2020-06-05;0;925.329167;15.516667;23.1;18.5125;14.7;83.416667;64;7;.033333;
2020-06-06;0;924.604167;14.879167;25.2;18.845833;14.9;79.958333;46;6.8;.379167;
2020-06-07;.2;924.404167;14.875;26.1;18.195833;11.9;82.583333;53;7.7;.3375;
2020-06-08;0;923.354167;15.733333;25.4;18.4125;14.4;85.583333;56;3.9;0;
2020-06-09;.2;922.129167;13.408333;27.4;18.404167;11;76.5;36;6.6;.05;
2020-06-10;0;922.541667;14.3625;26.4;18.033333;11.2;80.875;52;6.5;.175;
2020-06-11;0;923.316667;14.5125;26.1;17.8375;11.5;82.916667;48;0;0;
2020-06-12;.2;922.141667;13.795833;24.8;17.004167;11.1;83.083333;52;6.8;.004167;
2020-06-13;0;923.120833;14.379167;26.8;18.716667;12.4;78.125;47;4.8;.0125;
2020-06-14;0;924.241667;13.304167;26.5;18.041667;11.6;77.458333;39;9.5;.979167;
2020-06-15;0;925.808333;14.508333;21.9;16.879167;12.4;86.375;70;9.8;2.3375;
2020-06-16;0;926.195833;15.695833;22.4;18.4125;16.2;84.541667;70;9.5;3.058333;
2020-06-17;.6;925.729167;15.204167;20.1;17.216667;15.5;88.166667;72;10.4;3.3125;
2020-06-18;1.4;925.241667;13.370833;24.2;17.625;11;78.416667;49;8.3;2.470833;
2020-06-19;0;924.5875;16.808333;25.2;19.379167;16.6;85.791667;59;7.1;1.941667;
2020-06-20;1.8;925.583333;14.6875;26.2;19.525;16.9;76.875;38;9.2;2.145833;
2020-06-21;0;925.45;11.75;24.3;16.270833;9.4;77.291667;44;9.8;.558333;
2020-06-22;0;924.091667;12.7125;26.3;17.370833;9.6;76.291667;49;6.9;.120833;
2020-06-23;0;922.3125;14.470833;21.4;17.733333;13.7;82;64;7.5;.4875;
2020-06-24;0;922.6375;12.195833;23.9;16.533333;10.7;77.916667;46;8;1.3;
2020-06-25;.2;923.404167;12.775;24.5;15.8375;9.1;83.916667;53;5.4;.9;
2020-06-26;.2;922.491667;12.979167;26.1;17.925;12.4;76.208333;36;6.1;.958333;
2020-06-27;0;920.7875;13.604167;26.6;17.629167;10.1;79.208333;49;5.4;1.145833;
2020-06-28;0;921.845833;15.883333;26.4;19.725;16.6;80.875;43;6.7;1.741667;
2020-06-29;0;923.3625;13.995833;24.8;19.075;14.8;74.541667;46;11.1;2.9;
2020-06-30;0;921.691667;16.670833;24.3;19.016667;16.6;86.791667;68;6.1;1.558333;
2020-07-01;.2;919.845833;16.016667;27.8;20.179167;16.9;80.25;36;5.3;.8;
2020-07-02;0;919.329167;12.591667;29.3;19.025;11.2;71.958333;27;4.7;.6375;
2020-07-03;0;920.591667;14.275;27.8;19.720833;13.9;73.125;42;7.4;.208333;
2020-07-04;0;922.366667;14;26.4;18.295833;13.1;77.916667;46;8.2;1.108333;
2020-07-05;0;923.729167;14.654167;24.5;18.216667;14.6;81.125;53;8.6;1.641667;
2020-07-06;.2;922.8875;15.375;25.4;19.070833;15.5;81.166667;50;12.2;1.3375;
2020-07-07;.4;922.004167;13.845833;25;18.6875;13.8;76.125;43;9.5;1.954167;
2020-07-08;0;921.8875;12.145833;25.8;17.145833;9.3;75.583333;41;5.8;.9125;
2020-07-09;.2;923.470833;13.85;26.3;18.095833;12.2;78.833333;42;6;.908333;
2020-07-10;0;923.6375;11.020833;26.8;18.45;10.2;67.333333;30;9.2;1.0375;
2020-07-11;0;924.2375;11.891667;24.6;17.554167;11.9;72.541667;38;10.6;.983333;
2020-07-12;0;923.095833;12.1;25.6;17.3;10.3;74.875;41;7.5;0;
2020-07-13;.2;923.141667;14.133333;24.6;17.683333;12.6;81.458333;49;5.6;.195833;
2020-07-14;0;923.3875;13.970833;25.8;18.225;13.3;78.375;42;4.3;0;
2020-07-15;0;923.729167;10.6375;25.8;16.0375;7.6;74.791667;32;10.3;1.166667;
2020-07-16;0;925.345833;13.3625;25.2;17.225;11.6;79.708333;51;10.3;2.420833;
2020-07-17;.8;925.408333;15.15;23.6;17.6625;15.5;86.125;60;6.2;1.95;
2020-07-18;.2;925.254167;12.1875;23.7;17.404167;12.6;74.583333;40;9;2.195833;
2020-07-19;0;925.033333;11.308333;25.3;16.654167;11.7;73.125;38;10.2;2.179167;
2020-07-20;.2;924.25;14.520833;25.1;17.958333;12;81.958333;54;8.2;1.1;
2020-07-21;0;923.295833;14.045833;25.6;18.8;14.4;76;45;9.3;2.220833;
2020-07-22;.2;923.158333;10.75;25.4;17.133333;11;70.666667;32;7.9;1.145833;
2020-07-23;0;923.408333;10.3125;26;16.804167;8.7;69.791667;31;8;1.108333;
2020-07-24;0;923.620833;13.391667;26.5;18.2125;11.7;75.625;46;9.5;1.145833;
2020-07-25;0;925.316667;11.4625;26;16.6;8.4;74.958333;41;9.2;1.041667;
2020-07-26;0;924.654167;15.391667;25.7;19.066667;14.9;80.583333;53;9.1;2.229167;
2020-07-27;0;925.0625;13.4625;23.4;18.3375;12.9;75.291667;46;8.3;2.4;
2020-07-28;.2;924.408333;13.1375;27;18.975;11.1;72.416667;37;8;2.166667;
2020-07-29;0;924.233333;12.35;27.3;19.2625;12.7;68.583333;28;6.2;1.329167;
2020-07-30;0;924.25;8.645833;26.3;17.145833;8.5;64;18;11.5;1.1125;
2020-07-31;0;925.5875;9.5125;25.8;16.454167;6.7;67.166667;36;11.9;1.7875;
2020-08-01;0;926.583333;13.266667;23.3;17.2875;13.5;78.458333;55;9.3;1.3125;
2020-08-02;0;926.833333;12.108333;23.9;17.5;11.2;73.583333;42;13.1;1.508333;
2020-08-03;0;928.370833;11.695833;23.9;16.85;11.3;73.166667;46;10.4;2.6375;
2020-08-04;0;928.533333;10.966667;24.1;16.095833;9.5;74.666667;41;10.7;1.616667;
2020-08-05;.6;927.725;12.2125;24.3;17.4625;13.2;73.791667;46;10;2.083333;
2020-08-06;0;927.316667;11.145833;23.8;17.791667;11.6;66.916667;44;10.7;2.275;
2020-08-07;0;927.291667;12.695833;23;16.975;14.6;77.333333;48;10.3;2.175;
2020-08-08;.8;927.4875;11.916667;23;16;9;78.5;53;8.5;.7;
2020-08-09;.4;926.454167;14.408333;22.8;17.291667;14.8;83.916667;60;9;.133333;
2020-08-10;.2;923.858333;12.941667;26;18.508333;14;73.75;36;8;.525;
2020-08-11;.6;922.233333;15.066667;27.1;19.1625;14.6;79.583333;42;8.3;.154167;
2020-08-12;0;922.054167;14.033333;27;20.404167;15.5;69.625;37;11;1.475;
2020-08-13;0;922.604167;14.258333;26.7;19.575;15.9;74;43;8.7;.608333;
2020-08-14;0;921.325;12.008333;28.3;19.370833;11.9;67.708333;32;9.8;.175;
2020-08-15;0;920.008333;13.033333;29.5;21.083333;13.8;64.291667;29;8.4;.008333;
2020-08-16;0;920.425;13.9625;29;20.954167;14.2;68.666667;30;6.9;.108333;
2020-08-17;0;920.658333;15.55;28.2;21.429167;16.3;71.5;42;7.4;.3875;
2020-08-18;0;920.8875;14.729167;28.1;20.529167;15.7;72;39;10;.766667;
2020-08-19;0;921.2875;15.216667;26.7;20.004167;16.2;76.041667;48;5.4;0;
2020-08-20;0;921.125;13.829167;30;20.9;14.7;69.583333;31;7.2;.016667;
2020-08-21;0;920.8;14.175;27.5;19.754167;12.6;72.5;43;9.6;.6625;
2020-08-22;0;921.141667;15.125;26.5;20.158333;15.7;74.25;50;8.4;.241667;
2020-08-23;0;923.166667;14.1875;22;18.558333;15.9;76.375;60;7.1;.195833;
2020-08-24;0;922.645833;12.483333;24.3;18.0375;14.5;71.5;48;7.2;.05;
2020-08-25;0;921.1125;7.904167;25.3;16.3;8;63.083333;25;7.3;.095833;
2020-08-26;0;921.041667;4.370833;27.1;16.058333;5.4;53.416667;13;8.1;.041667;
2020-08-27;0;922.2;9.420833;27.3;17.670833;8;62.291667;32;9.6;1.054167;
2020-08-28;0;922.616667;11.995833;27.2;18.866667;12.7;67.208333;35;9.4;1.154167;
2020-08-29;0;922.1875;11.491667;27.9;20.308333;15;61.125;26;10;.966667;
2020-08-30;0;922.495833;13.795833;29.7;21.704167;15.3;65.125;28;7.8;.520833;
2020-08-31;0;923.916667;12.495833;31.2;22.845833;18.2;58;19;12;.341667;
2020-09-01;0;925.2;12.2125;27.9;20.120833;13.2;64.541667;31;11.7;2.254167;
2020-09-02;0;924.270833;11.766667;28.1;19.870833;14.5;62.625;32;10.4;1.358333;
2020-09-03;0;923.041667;10.883333;27.7;19.491667;11;62.5;28;14.7;1.35;
2020-09-04;0;924.008333;11.9625;28.3;20.3625;14.7;63.291667;29;8.6;.6625;
2020-09-05;0;924.3875;12.791667;26;19.070833;13.2;69.375;39;9.9;.970833;
2020-09-06;0;922.2625;13.320833;28.8;19.904167;12.7;68.708333;37;8.9;.558333;
2020-09-07;0;920.1625;12.691667;30.2;22.279167;16.1;61.208333;22;9.1;.325;
2020-09-08;0;921.008333;14.683333;27.4;21.004167;17.5;69.541667;38;8.3;.220833;
2020-09-09;0;922.595833;8.95;31;21.116667;12;53.708333;15;9.6;.441667;
2020-09-10;0;924.066667;10.291667;29.3;20.1625;13.5;58.958333;20;9.7;.458333;
2020-09-11;0;922.095833;10.316667;30.5;20.858333;11.9;57.333333;23;9.2;1.020833;
2020-09-12;0;922.725;11.6375;29.1;20.758333;14.4;60.916667;28;12.1;1.845833;
2020-09-13;0;924.091667;12.041667;28.6;20.341667;14.5;63.291667;25;11.1;1.895833;
2020-09-14;0;925.041667;11.766667;28.7;20.879167;16.4;61;21;10.5;.575;
2020-09-15;0;923.166667;11.6375;29.7;20.566667;11.6;60;31;11.5;1.033333;
2020-09-16;0;922.333333;11.816667;30.1;21.670833;13.9;59.041667;23;9.1;.633333;
2020-09-17;0;921.2625;11.9;30.2;22.2;16.6;56.791667;24;8.8;.4375;
2020-09-18;0;920.0625;9.725;32.3;22.108333;11.9;50.708333;20;8.3;.1125;
2020-09-19;0;919.683333;10.1125;33.2;22.791667;13;51.75;16;7.8;.175;
2020-09-20;0;918.929167;9.8875;33.7;22.583333;12.4;51.666667;15;8.4;.104167;
2020-09-21;0;920.045833;12.383333;31;22.566667;16.4;56.791667;23;8.5;.408333;
2020-09-22;0;921.383333;15.070833;31.7;23.45;16.7;63.291667;31;8.3;.195833;
2020-09-23;0;923.375;15.820833;29.1;23.283333;18.9;64.625;41;9;.6625;
2020-09-24;0;923.583333;15.579167;26.7;22.095833;17.9;68.125;48;9;.566667;
2020-09-25;0;922.783333;13.725;30.1;22.4375;17.2;60.708333;32;11.1;1.583333;
2020-09-26;0;921.1375;12.408333;30.1;21.641667;15.5;60.666667;25;7.8;1.825;
2020-09-27;0;919.729167;10.875;32.9;22.7875;14;55.083333;14;7.1;1.170833;
2020-09-28;0;919.041667;7.341667;35.3;24.325;12.6;41.166667;12;9.7;2.05;
2020-09-29;0;920.166667;10.354167;34.7;24.179167;12.5;46.833333;20;12.2;2.429167;
2020-09-30;0;921.133333;13.591667;33.1;24.2875;17.1;56.083333;25;13.3;3.095833;
2020-10-01;0;920.25;12.729167;32.3;23.866667;15.7;55.75;23;11.6;2.779167;
2020-10-02;0;919.520833;11.208333;32.6;23.975;16.7;50.875;17;8.8;.654167;
2020-10-03;0;919.141667;8.7125;34.8;24.495833;14.4;45;13;11.1;.5875;
2020-10-04;0;919.408333;7.608333;35.3;24.329167;13;39.458333;14;9.9;1.175;
2020-10-05;0;921.179167;13.616667;31.6;23.991667;17.9;55.208333;30;9.5;1.554167;
2020-10-06;0;920.6625;13.5375;33.5;24.679167;17.4;54.833333;23;7.8;.304167;
2020-10-07;0;920.283333;11.020833;37.4;26.308333;16.6;45.958333;14;11.8;.5;
2020-10-08;0;918.770833;9.545833;38.2;28.091667;16;37.125;10;7.8;.333333;
2020-10-09;0;917.541667;11.595833;36.6;27.8875;19.6;42.666667;14;9.9;.254167;
2020-10-10;0;916;11.966667;37.1;27.841667;18.8;40.458333;20;11.1;.829167;
2020-10-11;.8;919.354167;17.466667;30.2;24.6375;20.7;65.75;44;9.3;.333333;
2020-10-12;.4;921.8;17.420833;27.8;22.0375;18.6;76.291667;51;6.7;.0125;
2020-10-13;0;920.591667;16.9625;30.9;23.2625;19.2;70.291667;38;7.9;.370833;
2020-10-14;0;920.008333;14.8;31.7;24.458333;20.1;59.916667;27;8.5;.175;
2020-10-15;0;918.9125;9.729167;35.7;25.275;13.9;45.208333;13;8.7;.125;
2020-10-16;0;920.158333;14.129167;32.9;24.804167;16.8;53.625;31;12.2;1.004167;
2020-10-17;0;920.9125;16.395833;27.7;22.620833;19.2;68.958333;49;9.9;.770833;
2020-10-18;0;920.079167;14.854167;27.9;21.845833;17.5;66.25;45;8.5;.841667;
2020-10-19;0;920.15;15.741667;28.9;22.354167;18.8;67.583333;42;8.4;.3375;
2020-10-20;0;920.983333;15.379167;30.5;23.7125;18.6;62.791667;34;10.9;.8;
2020-10-21;0;921.175;16.770833;31.5;23.883333;20.4;67.958333;32;10.6;.354167;
2020-10-22;6.6;920.920833;17.775;27.3;22.0375;18.4;78.458333;52;5.7;0;
2020-10-23;.2;920.733333;17.495833;26.5;22.108333;19.5;75.833333;59;8.3;.3875;
2020-10-24;0;919.220833;16.720833;28.7;21.708333;18.2;76;41;10;.316667;
2020-10-25;1.6;916.795833;17.808333;29.1;22.679167;19.3;76.875;45;17.5;.079167;
2020-10-26;70.4;915.504167;18.35;29.8;21.7375;17.9;83.666667;47;13.9;.466667;
2020-10-27;18.4;914.133333;18.5625;30.8;23.225;18.3;78.125;42;14.4;.5875;
2020-10-28;0;915.2375;18.470833;31.4;24.558333;19.6;71.208333;44;10.7;.675;
2020-10-29;1.6;917.4125;19.4;30;22.091667;19;85.875;48;13.1;.2625;
2020-10-30;10.2;918.2125;18.808333;27.9;23.033333;20.4;78.833333;55;8;.108333;
2020-10-31;0;917.570833;18.370833;28.2;23.020833;19.9;76.416667;51;7.3;.016667;
2020-11-01;.6;915.879167;18.954167;27.4;22.3125;19.9;82.875;54;8.5;.158333;
2020-11-02;57.2;917.1375;16.516667;20.4;16.9875;15;97.041667;95;8.6;.045833;
2020-11-03;19;918.995833;16.441667;19.3;17.2875;15.8;94.916667;87;6.4;.004167;
2020-11-04;.6;919.529167;17.033333;20.7;17.929167;16.5;94.666667;83;3.6;.008333;
2020-11-05;12.8;918.375;17.475;24.8;19.970833;16.7;86.291667;65;4.8;0;
2020-11-06;0;919.0125;18.433333;30;22.166667;18.5;81.625;44;8.2;.145833;
2020-11-07;8.8;921.825;17.9375;29.1;23.2625;19.7;74.791667;46;8.1;.245833;
2020-11-08;0;921.983333;16.470833;31;23.683333;18.7;67.375;34;8.2;.5125;
2020-11-09;0;920.741667;15.325;31.4;23.541667;16.6;64.416667;30;9.1;.616667;
2020-11-10;0;920.025;13.745833;31.6;23.5125;16;60.041667;19;9.8;.1875;
2020-11-11;0;919.454167;14.925;31;23.141667;15.7;64;29;9.2;.095833;
2020-11-12;0;918.3375;14.045833;31.4;23.320833;15.3;60.375;27;7.3;.191667;
2020-11-13;0;918.283333;15.125;31.5;23.208333;15.2;63.291667;35;7.8;.079167;
2020-11-14;0;918.016667;16.529167;32.9;23.6375;16.7;67.625;30;9.7;.120833;
2020-11-15;0;918.658333;18.829167;29.5;21.6;18.5;85.333333;50;10.5;.0375;
2020-11-16;23.6;916.970833;19.525;27.9;22.341667;19;85.333333;57;7.9;.125;
2020-11-17;1.8;916.308333;19.170833;28.9;22.8375;19.7;81.375;53;10.3;.654167;
2020-11-18;0;916.079167;19.2625;27.9;23.041667;20.2;80.25;58;9.4;.141667;
2020-11-19;14.2;916.158333;19.458333;25.5;21.320833;19.3;89.583333;69;7.4;.104167;
2020-11-20;1.2;915.529167;19.016667;29.1;22.475;19;82.666667;51;6;.004167;
2020-11-21;51.4;917.5375;18.879167;22.7;20.220833;18.8;92.416667;78;8.3;.054167;
2020-11-22;6.8;919.833333;18.991667;25.7;20.758333;18.6;90;69;8;.145833;
2020-11-23;13.2;921.475;18.733333;25.5;20.083333;18.2;92.333333;69;8.5;.166667;
2020-11-24;11.6;922.616667;17.395833;25.6;20.720833;18;82.541667;57;9.3;.083333;
2020-11-25;.4;921.820833;16.520833;26.8;21.116667;16.9;76.833333;51;11.4;1.516667;
2020-11-26;0;921.154167;16.745833;25.2;19.504167;15.8;85.083333;57;7.9;.1625;
2020-11-27;2.6;921.4875;17.004167;26.1;20.020833;16.7;84.083333;56;7.3;.020833;
2020-11-28;.2;922.279167;16.391667;27.8;20.5375;16.4;78.958333;48;10.4;1.045833;
2020-11-29;.2;921.904167;16.2625;26.9;20.079167;15.3;80.541667;51;9.6;.354167;
2020-11-30;0;920.783333;15.141667;28.3;21.445833;17.5;70.291667;41;7.8;.1875;
2020-12-01;0;919.3875;14.416667;30;22.004167;14.6;66.541667;31;5.5;.05;
2020-12-02;0;918.625;15.395833;30.7;22.541667;15.1;67.25;34;6.9;.116667;
2020-12-03;0;918.433333;17.358333;31.4;22.65;16.7;73.75;40;9.7;.066667;
2020-12-04;8.2;919.8375;19.245833;30.4;22.775;18.8;81.916667;46;10.5;.116667;
2020-12-05;9.8;919.15;19.933333;30.1;23.670833;20.1;81.125;48;6.5;.079167;
2020-12-06;.2;918.920833;18.7125;29.5;23.5875;20.1;75.333333;50;7.9;.075;
2020-12-07;0;919.645833;18.466667;27.7;22.979167;20;76.75;56;5.1;.004167;
2020-12-08;0;918.983333;18.341667;29.8;23.479167;19;74.666667;48;9.4;.279167;
2020-12-09;0;919.554167;17.966667;29.2;22.066667;17.5;79.125;46;11.5;.158333;
2020-12-10;.4;918.983333;18.283333;29.2;23.0125;19.6;76.208333;48;11.8;0;
2020-12-11;.8;919.729167;18.291667;30.1;23.2;19.3;76.458333;43;9.6;.183333;
2020-12-12;0;920.366667;14.695833;30.4;23.320833;16.8;63.333333;28;9.5;.4625;
2020-12-13;0;920.725;13.483333;29.7;21.4375;14.7;64.541667;32;7.8;.008333;
2020-12-14;0;919.616667;13.695833;29.9;21.391667;15.2;66.208333;23;5.3;.0125;
2020-12-15;0;918.366667;15.6375;29.9;22.195833;15.6;68.708333;41;7;.020833;
2020-12-16;0;918.958333;15.7375;30.5;22.4125;15.7;69.083333;36;9.9;.241667;
2020-12-17;0;919.608333;15.483333;30.2;22.533333;16.6;67.625;36;8.5;.275;
2020-12-18;0;918.045833;15.95;30.8;23.325;17.5;66.708333;32;6.8;.066667;
2020-12-19;0;916.383333;16.804167;32.2;23.7875;17.9;68.041667;30;6.1;.004167;
2020-12-20;0;916.9875;18.991667;30.4;23.070833;20.8;79.458333;44;10.3;.083333;
2020-12-21;27.6;918.433333;18.825;29.8;23.0625;18.7;79.708333;45;7;.0875;
2020-12-22;0;918.091667;17.420833;31.3;24.083333;18.3;69.291667;39;6.7;.108333;
2020-12-23;0;917.670833;17.566667;29.7;23.0375;17.3;73.333333;43;6.5;.070833;
2020-12-24;0;917.533333;15.504167;29.6;22.541667;17.3;68.875;26;9.3;.0125;
2020-12-25;0;916.845833;13.733333;30.2;22.033333;14.8;62.875;29;7.6;.104167;
2020-12-26;0;917.275;15.879167;29;21.895833;16.7;70.416667;43;6.6;.045833;
2020-12-27;0;919.354167;16.125;29.3;23.104167;19.3;67.5;38;9.3;.779167;
2020-12-28;0;920.304167;15.579167;29.3;21.904167;14.8;70.083333;36;8.9;.329167;
2020-12-29;0;919.0375;16.104167;29.1;22.491667;17.1;69.791667;39;9;.491667;
2020-12-30;0;918.629167;15.770833;29.6;22.541667;17.2;68.666667;35;11.7;.283333;
2020-12-31;0;919.641667;15.679167;30.2;22.879167;17.7;66.958333;32;7.5;0;

